_id,chaseStatus,chaseUserID,chaseType,hospID,provName,provCity,provState,clientName,clientAdmits,flag
5727a1e0f4093a7d8e54e45a,Completed,ymorris2,Facility,260143823_FORT WAYNE_46845,ORTHOPAEDIC HOSPITAL AT PARKVIEW N,Fort Wayne,IN,WLP,23,Y
5727a1e0f4093a7d8e54e469,PNP-CopyService,nnargotr,Facility,350593390_EVANSVILLE_47701,DEACONESS HOSPITAL,EVANSVILLE,IN,UCR,2,N
5727a1e0f4093a7d8e54e479,Completed,nnargotr,Facility,350868157_SOUTHBEND_46617,ST JOSEPHS REG MED CENTER SOUTH BEND,SOUTHBEND,IN,UCR,1,Y
5727a1e0f4093a7d8e54e494,PNP-NoResponse,bkramlic,System,351088640_INDIANAPOLIS_46227,COMMUNITY HOSPITAL SOUTH,INDIANAPOLIS,IN,M-R,461,N
5727a1e0f4093a7d8e54e4b7,Completed,nnargotr,Facility,351720796_BLOOMINGTON_47403,INDIANA UNIVERSITY HLTH BLOOMINGTON HSP,BLOOMINGTON,IN,M-R,19,Y
5727a1e0f4093a7d8e54e4d0,Completed,dking122,System,352087092_KENDALLVILLE_46755,PARKVIEW NOBLE HOSPITAL,KENDALLVILLE,IN,M-R,173,Y
5727a1e0f4093a7d8e54e51b,Completed,dking122,Facility,480577664_OLATHE_66061,OLATHE MEDICAL CENTER INC,OLATHE,KS,M-R,196,Y
5727a1e0f4093a7d8e54e5a4,Completed,athoma76,System,610445850_WILLIAMSTOWN_41097,ST ELIZABETH HEALTHCARE,WILLIAMSTOWN,KY,M-R,3,Y
5727a1e1f4093a7d8e54e5b4,PNP-CopyService,dking122,System,610600313_PADUCAH_42003,LOURDES HOSPITAL,PADUCAH,KY,M-R,311,N
5727a1e1f4093a7d8e54e5b4,PNP-CopyService,dking122,System,610600313_PADUCAH_42003,LOURDES HOSPITAL,PADUCAH,KY,WLP,2,N
5727a1e1f4093a7d8e54e5bb,Completed,athoma76,System,610654587_MADISONVILLE_42431,BAPTIST HEALTH MADISONVILLE,MADISONVILLE,KY,M-R,76,Y
5727a1e0f4093a7d8e54e574,Completed,rsumra,Facility,742826278_HOLTON_66436,HOLTON COMMUNITY HOSPITAL,HOLTON,KS,M-R,1,Y
5727a1e1f4093a7d8e54e5df,PNP-CopyService,nsoun,Facility,611334601_LEXINGTON_40509,ST JOSEPH EAST,LEXINGTON,KY,M-R,354,N
5727a1e2f4093a7d8e54e5fb,PNP-CopyService,eagbagbu,System,201729674_BATON ROUGE_70816,OCHSNER MEDICAL CENTER AT BATON ROUGE,BATON ROUGE,LA,M-R,45,N
5727a1e0f4093a7d8e54e58f,Cold,,Facility,520795508_MC DOWELL_41647,MCDOWELL ARH HOSPITAL,MC DOWELL,KY,M-R,7,N
5727a1e0f4093a7d8e54e5a3,Completed,athoma76,System,610445850_FORT THOMAS_41075,ST ELIZABETH HEALTHCARE,FORT THOMAS,KY,M-R,344,Y
5727a1e2f4093a7d8e54e5ed,Completed,athoma76,System,616001218_LEXINGTON_40508,UK HEALTHCARE HOSPITALS,LEXINGTON,KY,M-R,2,Y
5727a1e0f4093a7d8e54e3e2,PNP-NoResponse,bkramlic,Facility,370661244_DECATUR_62521,ST MARYS HOSPITAL,DECATUR,IL,M-R,252,N
5727a1e0f4093a7d8e54e3eb,PNP-NoResponse,bkramlic,Facility,370663567_BELLEVILLE_62220,ST ELIZABETH HOSPITAL,BELLEVILLE,IL,M-R,585,N
5727a1e0f4093a7d8e54e3eb,PNP-NoResponse,bkramlic,Facility,370663567_BELLEVILLE_62220,ST ELIZABETH HOSPITAL,BELLEVILLE,IL,WLP,1,N
5727a1e0f4093a7d8e54e40b,PNP-NoResponse,bkramlic,Facility,371208459_BREESE_62230,ST JOSEPHS HOSPITAL,BREESE,IL,M-R,62,N
5727a1e0f4093a7d8e54e46a,PNP-CopyService,nnargotr,Facility,350593390_EVANSVILLE_47710,DEACONESS HOSPITAL INC,EVANSVILLE,IN,M-R,1,N
5727a1e0f4093a7d8e54e4c5,Completed,dking122,System,351967665_COLUMBIA CITY_46725,PARKVIEW WHITLEY HOSPITAL,COLUMBIA CITY,IN,M-R,212,Y
5727a1e0f4093a7d8e54e4ce,PNP-Refused,ymorris2,System,352074283_CROWN POINT_46307,FRANCISCAN ST ANTHONY HLTH CROWN POINT,CROWN POINT,IN,M-R,53,N
5727a1e0f4093a7d8e54e4f3,PNP-CopyService,nnargotr,Facility,510382045_FORT WAYNE_46802,ST JOSEPH HOSPITAL,FORT WAYNE,IN,M-R,433,N
5727a1e0f4093a7d8e54e4f3,PNP-CopyService,nnargotr,Facility,510382045_FORT WAYNE_46802,ST JOSEPH HOSPITAL,FORT WAYNE,IN,WLP,2,N
5727a1e0f4093a7d8e54e471,Completed,dking122,System,350868085_FORT WAYNE_46805,PARKVIEW BEHAVIORAL HEALTH BEACON,FORT WAYNE,IN,M-R,46,Y
5727a1e0f4093a7d8e54e471,Completed,dking122,System,350868085_FORT WAYNE_46805,PARKVIEW BEHAVIORAL HEALTH BEACON,FORT WAYNE,IN,WLP,2,Y
5727a1e0f4093a7d8e54e47b,PNP-NoResponse,psithamr,Facility,350869065_EVANSVILLE_47750,ST MARYS MEDICAL CENTER,EVANSVILLE,IN,M-R,522,N
5727a1e0f4093a7d8e54e48a,Completed,nnargotr,Facility,350913537_INDIANAPOLIS_46237,FRANCISCAN ST FRANCIS HLTH INDIANAPOLIS,INDIANAPOLIS,IN,M-R,162,Y
5727a1e0f4093a7d8e54e48a,Completed,nnargotr,Facility,350913537_INDIANAPOLIS_46237,FRANCISCAN ST FRANCIS HLTH INDIANAPOLIS,INDIANAPOLIS,IN,WLP,1,Y
5727a1e0f4093a7d8e54e492,PNP-NoResponse,nsoun,Facility,351069822_ANDERSON_46011,COMMUNITY HOSP OF ANDERSON & MADISON CO,ANDERSON,IN,M-R,307,N
5727a1e0f4093a7d8e54e5a0,Completed,athoma76,System,610445850_COVINGTON_41014,ST ELIZABETH MEDICAL CENTER INC,COVINGTON,KY,M-R,4,Y
5727a1e1f4093a7d8e54e5d9,Completed,athoma76,Facility,611286361_OWENSBORO_42303,OWENSBORO HEALTH REGIONAL HOSPITAL,OWENSBORO,KY,M-R,325,Y
5727a1e1f4093a7d8e54e5d9,Completed,athoma76,Facility,611286361_OWENSBORO_42303,OWENSBORO HEALTH REGIONAL HOSPITAL,OWENSBORO,KY,WLP,2,Y
5727a1e2f4093a7d8e54e600,Completed,lmanlang,Facility,205249827_WEST MONROE_71291,GLENWOOD REGIONAL MEDICAL CTR LP,WEST MONROE,LA,M-R,12,Y
5727a1e0f4093a7d8e54e478,Completed,nnargotr,Facility,350868157_MISHAWAKA_46544,ST JOSEPHS REG MED CTR-SOUTH BEN INC,MISHAWAKA,IN,M-R,686,Y
5727a1e0f4093a7d8e54e4f0,PNP-NoResponse,rsumra,System,472105584_BLOOMINGTON_47403,MONROE HOSPITAL LLC,BLOOMINGTON,IN,M-R,1,N
5727a1e0f4093a7d8e54e486,PNP-CopyService,nnargotr,Facility,350892672_RICHMOND_47374,REID HOSP & HLTH CARE SVCS INC,RICHMOND,IN,M-R,90,N
5727a1e0f4093a7d8e54e486,PNP-CopyService,nnargotr,Facility,350892672_RICHMOND_47374,REID HOSP & HLTH CARE SVCS INC,RICHMOND,IN,WLP,2,N
5727a1e0f4093a7d8e54e4fb,PNP-NoResponse,bkramlic,System,743230935_INDIANAPOLIS_46256,COMMUNITY HOSPITAL NORTH,INDIANAPOLIS,IN,M-R,676,N
5727a1e0f4093a7d8e54e515,Completed,rsumra,System,480547719_TOPEKA_66606,ST FRANCIS HEALTH CENTER INC,TOPEKA,KS,M-R,30,Y
5727a1e0f4093a7d8e54e527,Completed,dking122,Facility,480680477_JOHNSON_67855,STANTON COUNTY HOSPITAL,JOHNSON,KS,HNT,1,Y
5727a1e0f4093a7d8e54e592,Cold,,Facility,520795508_WEST LIBERTY_41472,MORGAN COUNTY ARH HOSPITAL,WEST LIBERTY,KY,M-R,7,N
5727a1e0f4093a7d8e54e59a,Completed,athoma76,System,610444707_CORBIN_40701,BAPTIST HEALTH CORBIN,CORBIN,KY,M-R,100,Y
5727a1e0f4093a7d8e54e59a,Completed,athoma76,System,610444707_CORBIN_40701,BAPTIST HEALTH CORBIN,CORBIN,KY,WLP,1,Y
5727a1e0f4093a7d8e54e5a5,PNP-CopyService,athoma76,Facility,610458376_PIKEVILLE_41501,PIKEVILLE MEDICAL CENTER INC,PIKEVILLE,KY,M-R,475,N
5727a1e0f4093a7d8e54e5a5,PNP-CopyService,athoma76,Facility,610458376_PIKEVILLE_41501,PIKEVILLE MEDICAL CENTER INC,PIKEVILLE,KY,WLP,1,N
5727a1e1f4093a7d8e54e5c6,Completed,athoma76,Facility,610920842_FOUNTAIN RUN_42133,FOUNTAIN RUN CLINIC (RHC),FOUNTAIN RUN,KY,M-R,1,Y
5727a1e0f4093a7d8e54e590,Completed,athoma76,Facility,520795508_MIDDLESBORO_40965,MIDDLESBORO ARH HOSPITAL,MIDDLESBORO,KY,M-R,18,Y
5727a1e0f4093a7d8e54e436,Completed,ahoffma4,Facility,381359087_CHICAGO_60686,BRONSON METHODIST HOSPITAL,CHICAGO,IL,HNT,1,Y
5727a1e0f4093a7d8e54e591,Completed,athoma76,Facility,520795508_SOUTH WILLIAMSON_41503,TUG VALLEY ARH RMC,SOUTH WILLIAMSON,KY,M-R,11,Y
5727a1e0f4093a7d8e54e593,Completed,athoma76,Facility,520795508_WHITESBURG_41858,WHITESBURG ARH HOSPITAL,WHITESBURG,KY,M-R,23,Y
5727a1e0f4093a7d8e54e46b,PNP-CopyService,nnargotr,Facility,350593390_EVANSVILLE_47715,DEACONESS CROSS POINTE,EVANSVILLE,IN,M-R,4,N
5727a1e0f4093a7d8e54e47f,PNP-Refused,ymorris2,System,350876394_MICHIGAN CITY_46360,FRANCISCAN ST ANTHONY HLTH MICHIGAN CITY,MICHIGAN CITY,IN,M-R,21,N
5727a1e0f4093a7d8e54e47f,PNP-Refused,ymorris2,System,350876394_MICHIGAN CITY_46360,FRANCISCAN ST ANTHONY HLTH MICHIGAN CITY,MICHIGAN CITY,IN,WLP,2,N
5727a1e0f4093a7d8e54e4b6,Completed,nnargotr,Facility,351720796_BLOOMINGTON_47402,BLOOMINGTON HOSPITAL,BLOOMINGTON,IN,UCR,1,Y
5727a1e0f4093a7d8e54e409,Completed,nnargotr,Facility,371119538_URBANA_61801,CARLE FOUNDATION HOSPITAL,URBANA,IL,M-R,3201,Y
5727a1e0f4093a7d8e54e409,Completed,nnargotr,Facility,371119538_URBANA_61801,CARLE FOUNDATION HOSPITAL,URBANA,IL,UCR,1,Y
5727a1e0f4093a7d8e54e454,Completed,dking122,System,202401676_LAGRANGE_46761,PARKVIEW LAGRANGE HOSPITAL,LAGRANGE,IN,M-R,1,Y
5727a1e0f4093a7d8e54e46c,PNP-CopyService,nnargotr,Facility,350593390_EVANSVILLE_47747,DEACONESS HOSPITAL INC,EVANSVILLE,IN,M-R,820,N
5727a1e0f4093a7d8e54e46d,PNP-CopyService,nnargotr,Facility,350593390_NEWBURGH_47630,DEACONESS GATEWAY HOSPITAL,NEWBURGH,IN,M-R,3,N
5727a1e0f4093a7d8e54e489,PNP-Refused,ymorris2,System,350913537_GREENWOOD_46143,FRANCISCAN ST FRANCIS HLTH INDIANAPOLIS,GREENWOOD,IN,M-R,594,N
5727a1e0f4093a7d8e54e4ba,PNP-Refused,ymorris2,System,351835133_DYER_46311,FRANCISCAN ST MARGARET HEALTH DYER,DYER,IN,M-R,163,N
5727a1e0f4093a7d8e54e4ba,PNP-Refused,ymorris2,System,351835133_DYER_46311,FRANCISCAN ST MARGARET HEALTH DYER,DYER,IN,WLP,4,N
5727a1e0f4093a7d8e54e4c4,PNP-CopyService,nnargotr,Facility,351963748_FORT WAYNE_46804,LUTHERAN HOSPITAL OF INDIANA,FORT WAYNE,IN,M-R,1582,N
5727a1e0f4093a7d8e54e50f,PNP-NoResponse,rsumra,System,462171791_LEAVENWORTH_66048,SAINT JOHN HOSPITAL,LEAVENWORTH,KS,M-R,12,N
5727a1e0f4093a7d8e54e59e,Completed,athoma76,System,610444707_PADUCAH_42003,BAPTIST HEALTH PADUCAH,PADUCAH,KY,M-R,367,Y
5727a1e1f4093a7d8e54e5c9,PNP-CopyService,dking122,System,610927491_IRVINE_40336,MARCUM & WALLACE MEMORIAL HSP,IRVINE,KY,M-R,11,N
5727a1e2f4093a7d8e54e601,PNP-CopyService,eagbagbu,System,205432782_KENNER_70065,OCHSNER MEDICAL CENTER KENNER LLC,KENNER,LA,M-R,6,N
5727a1e1f4093a7d8e54e5c8,PNP-CopyService,athoma76,Facility,610920842_SCOTTSVILLE_42164,MEDICAL CENTER AT SCOTTSVILLE,SCOTTSVILLE,KY,M-R,1,N
5727a1e2f4093a7d8e54e648,PNP-CopyService,eagbagbu,System,720502505_NEW ORLEANS_70121,OCHSNER MEDICAL CENTER,NEW ORLEANS,LA,M-R,43,N
5727a1e2f4093a7d8e54e648,PNP-CopyService,eagbagbu,System,720502505_NEW ORLEANS_70121,OCHSNER MEDICAL CENTER,NEW ORLEANS,LA,C-S,3,N
5727a1e2f4093a7d8e54e69b,Completed,ahoffma4,Facility,042104338_NEWBURYPORT_01950,ANNA JAQUES HOSPITAL INC,NEWBURYPORT,MA,M-R,369,Y
5727a1e2f4093a7d8e54e6e7,Completed,bkramlic,System,222592333_WAREHAM_02571,TOBEY HOSPITAL,WAREHAM,MA,M-R,33,Y
5727a1e2f4093a7d8e54e6b0,PNP-NoResponse,nsoun,Facility,042697983_BOSTON_02114,MASSACHUSETTS GENERAL HOSPITAL,BOSTON,MA,M-R,857,N
5727a1e2f4093a7d8e54e6bb,PNP-CopyService,ahoffma4,Facility,042769210_S WEYMOUTH_02190,SOUTH SHORE HOSPITAL, INC.,S WEYMOUTH,MA,HNT,1,N
5727a1e2f4093a7d8e54e6f1,Completed,rsumra,Facility,272473637_FALL RIVER_02721,SAINT ANNES HOSPITAL,FALL RIVER,MA,M-R,293,Y
5727a1e2f4093a7d8e54e732,PNP-Refused,rsumra,Facility,521362793_BALTIMORE_21201,UNIVERSITY OF MARYLAND MEDICAL SYST,BALTIMORE,MD,M-R,57,N
5727a1e2f4093a7d8e54e7a7,Completed,dbehring,Facility,381362830_TRAVERSE CI_49685,MUNSON MEDICAL CENTER,TRAVERSE CI,MI,M-R,1,Y
5727a1e2f4093a7d8e54e686,Completed,dbehring,Facility,042103581_GARDNER_01440,HENRY HEYWOOD MEMORIAL HOSPITAL,GARDNER,MA,M-R,60,Y
5727a1e2f4093a7d8e54e6a7,Completed,rsumra,Facility,042312909_BOSTON_02115,BRIGHAM & WOMENS HOSPITAL,BOSTON,MA,M-R,763,Y
5727a1e2f4093a7d8e54e6a7,Completed,rsumra,Facility,042312909_BOSTON_02115,BRIGHAM & WOMENS HOSPITAL,BOSTON,MA,C-S,2,Y
5727a1e2f4093a7d8e54e63b,Completed,rsumra,System,720408984_ALEXANDRIA_71301,CHRISTUS ST FRANCES CABRINI HOSP,ALEXANDRIA,LA,M-R,37,Y
5727a1e2f4093a7d8e54e63c,Completed,rsumra,System,720408984_COUSHATTA_71019,CHRISTUS COUSHATTA RURAL HLTH CTR (RHC),COUSHATTA,LA,M-R,2,Y
5727a1e2f4093a7d8e54e68b,Completed,ahoffma4,Facility,042103590_LOWELL_01854,LOWELL GENERAL HOSPITAL INC,LOWELL,MA,M-R,795,Y
5727a1e2f4093a7d8e54e6a5,Completed,rsumra,System,042220716_FALMOUTH_02540,FALMOUTH HOSPITAL,FALMOUTH,MA,M-R,83,Y
5727a1e2f4093a7d8e54e6e6,Completed,bkramlic,System,222592333_NEW BEDFORD_02740,ST LUKES HOSPITAL,NEW BEDFORD,MA,M-R,143,Y
5727a1e2f4093a7d8e54e6f4,PNP-CopyService,ahoffma4,Facility,272473701_METHUEN_01844,HOLY FAMILY HOSPITAL,METHUEN,MA,M-R,526,N
5727a1e2f4093a7d8e54e761,PNP-NoResponse,rsumra,Facility,010285286_ROCKPORT_04856,PENOBSCOT BAY MEDICAL CENTER,Rockport,ME,M-R,48,N
5727a1e2f4093a7d8e54e780,PNP-NoResponse,rsumra,Facility,380833014_MIDLAND_48642,MIDMICHIGAN MEDICAL CENTER-MIDLAND INC,MIDLAND,MI,M-R,3,N
5727a1e2f4093a7d8e54e7a6,Completed,dbehring,Facility,381362830_TRAVERSE CITY_49684,MUNSON MEDICAL CENTER,TRAVERSE CITY,MI,M-R,61,Y
5727a1e2f4093a7d8e54e7ba,Completed,rsumra,Facility,381420304_MT PLEASANT_48858,CENTRAL MICHIGAN COMMUNITY,MT PLEASANT,MI,HNT,1,Y
5727a1e2f4093a7d8e54e6b9,Completed,rsumra,Facility,042768256_JAMAICA PLAIN_02130,BRIGHAM AND WOMENS FAULKNER HOSP INC,JAMAICA PLAIN,MA,M-R,247,Y
5727a1e2f4093a7d8e54e6c0,Completed,ahoffma4,System,042790311_WOBURN_01815,BAYSTATE MEDICAL CTR-WOBURN,Woburn,MA,M-R,1,Y
5727a1e2f4093a7d8e54e6cf,PNP-Other,ahoffma4,Facility,043314093_EAST BOSTON_02128,BOSTON MEDICAL CENTER,EAST BOSTON,MA,M-R,8,N
5727a1e2f4093a7d8e54e6cf,PNP-Other,ahoffma4,Facility,043314093_EAST BOSTON_02128,BOSTON MEDICAL CENTER,EAST BOSTON,MA,C-S,1,N
5727a1e2f4093a7d8e54e6d1,PNP-Other,dmcmill5,Facility,043320571_MEDFORD_02155,CAMBRIDGE PUBLIC HEALTH COMMISSION,MEDFORD,MA,M-R,163,N
5727a1e2f4093a7d8e54e6d1,PNP-Other,dmcmill5,Facility,043320571_MEDFORD_02155,CAMBRIDGE PUBLIC HEALTH COMMISSION,MEDFORD,MA,C-S,2,N
5727a1e2f4093a7d8e54e724,Completed,nnargotr,Facility,520619006_LEONARDTOWN_20650,ST MARYS HOSPITAL,LEONARDTOWN,MD,M-R,42,Y
5727a1e2f4093a7d8e54e724,Completed,nnargotr,Facility,520619006_LEONARDTOWN_20650,ST MARYS HOSPITAL,LEONARDTOWN,MD,UCR,1,Y
5727a1e2f4093a7d8e54e75d,Completed,ahoffma4,Facility,010238552_PORTLAND_04102,MAINE MEDICAL CENTER,PORTLAND,ME,M-R,649,Y
5727a1e2f4093a7d8e54e7b7,Completed,ahoffma4,System,381405141_WAYNE_48184,OAKWOOD ANNAPOLIS HOSPITAL,WAYNE,MI,M-R,16,Y
5727a1e2f4093a7d8e54e7b7,Completed,ahoffma4,System,381405141_WAYNE_48184,OAKWOOD ANNAPOLIS HOSPITAL,WAYNE,MI,C-S,1,Y
5727a1e2f4093a7d8e54e638,PNP-Refused,rsumra,System,720408970_MONROE_71201,ST FRANCIS MEDICAL CENTER INC,MONROE,LA,M-R,15,N
5727a1e2f4093a7d8e54e677,PNP-CopyService,rsumra,System,742898615_ALEXANDRIA_71301,CHRISTUS DUBUIS HOSPITAL OF ALEXANDRIA,ALEXANDRIA,LA,M-R,1,N
5727a1e2f4093a7d8e54e684,Completed,ahoffma4,System,042103575_GREENFIELD_01301,BAYSTATE FRANKLIN MEDICAL CENTER INC,GREENFIELD,MA,M-R,29,Y
5727a1e2f4093a7d8e54e6cd,Completed,ahoffma4,Facility,043314093_BOSTON_02118,BOSTON MEDICAL CENTER,BOSTON,MA,M-R,616,Y
5727a1e2f4093a7d8e54e6e5,Completed,bkramlic,System,222592333_FALL RIVER_02720,CHARLTON MEMORIAL HOSPITAL,FALL RIVER,MA,M-R,331,Y
5727a1e2f4093a7d8e54e70d,Completed,rsumra,Facility,520591531_CUMBERLAND_21502,WESTERN MARYLAND HEALTH SYSTEM,CUMBERLAND,MD,M-R,53,Y
5727a1e2f4093a7d8e54e719,PNP-CopyService,rsumra,Facility,520591685_BALTIMORE_21218,UNION MEMORIAL HOSPITAL INC,BALTIMORE,MD,M-R,53,N
5727a1e2f4093a7d8e54e73f,Completed,kflahe2,Facility,541547408_BALTIMORE_21279,SENTARA LEIGH HOSPITAL,BALTIMORE,MD,HNT,1,Y
5727a1e2f4093a7d8e54e747,PNP-NoResponse,dmcmill5,Facility,010211494_LEWISTON_04240,CENTRAL MAINE MEDICAL CTR,Lewiston,ME,M-R,126,N
5727a1e2f4093a7d8e54e747,PNP-NoResponse,dmcmill5,Facility,010211494_LEWISTON_04240,CENTRAL MAINE MEDICAL CTR,Lewiston,ME,C-S,2,N
5727a1e2f4093a7d8e54e747,PNP-NoResponse,dmcmill5,Facility,010211494_LEWISTON_04240,CENTRAL MAINE MEDICAL CTR,Lewiston,ME,WLP,9,N
5727a1e2f4093a7d8e54e791,PNP-Refused,ahoffma4,Facility,381359087_KALAMAZOO_49007,BRONSON METHODIST HOSPITAL,KALAMAZOO,MI,M-R,678,N
5727a1e2f4093a7d8e54e681,Completed,rsumra,Facility,042103555_FITCHBURG_01420,HEALTHALLIANCE HOSPITALS INC,FITCHBURG,MA,M-R,23,Y
5727a1e2f4093a7d8e54e689,PNP-NoResponse,ahoffma4,Facility,042103586_LAWRENCE_01841,LAWRENCE GENERAL HOSPITAL,LAWRENCE,MA,M-R,531,N
5727a1e2f4093a7d8e54e688,Completed,ahoffma4,System,042103584_WARE_01082,BAYSTATE MARY LANE HOSPITAL,WARE,MA,M-R,9,Y
5727a1e2f4093a7d8e54e6bc,Completed,dbehring,Facility,042769210_SOUTH WEYMOUTH_02190,SOUTH SHORE HOSPITAL INC,SOUTH WEYMOUTH,MA,M-R,354,Y
5727a1e2f4093a7d8e54e6be,Completed,ahoffma4,System,042790311_SPRINGFIELD_01107,BAYSTATE MEDICAL CENTER INC,SPRINGFIELD,MA,M-R,381,Y
5727a1e2f4093a7d8e54e725,Completed,dbehring,Facility,520646893_OLNEY_20832,MONTGOMERY GENERAL HOSPITAL INC,OLNEY,MD,M-R,54,Y
5727a1e2f4093a7d8e54e74e,Completed,dbehring,System,010211551_LEWISTON_04240,ST MARYS REGIONAL MEDICAL CENTER,Lewiston,ME,M-R,12,Y
5727a1e2f4093a7d8e54e74e,Completed,dbehring,System,010211551_LEWISTON_04240,ST MARYS REGIONAL MEDICAL CENTER,Lewiston,ME,C-S,3,Y
5727a1e2f4093a7d8e54e74e,Completed,dbehring,System,010211551_LEWISTON_04240,ST MARYS REGIONAL MEDICAL CENTER,Lewiston,ME,WLP,5,Y
5727a1e2f4093a7d8e54e76b,Completed,rsumra,Facility,043369653_AUGUSTA_04330,MAINEGENERAL MEDICAL CENTER,AUGUSTA,ME,M-R,506,Y
5727a1e2f4093a7d8e54e7b4,Completed,ahoffma4,System,381405141_DEARBORN_48124,OAKWOOD HOSPITAL MEDICAL CENT,DEARBORN,MI,M-R,40,Y
5727a1e2f4093a7d8e54e640,PNP-Refused,rsumra,System,720423651_BATON ROUGE_70808,OUR LADY OF THE LAKE REG MED CTR,BATON ROUGE,LA,M-R,97,N
5727a1e2f4093a7d8e54e68d,Completed,rsumra,System,042103600_HYANNIS_02601,CAPE COD HOSPITAL INC,HYANNIS,MA,M-R,145,Y
5727a1e2f4093a7d8e54e6c2,Completed,rsumra,Facility,042791396_PITTSFIELD_01201,BERKSHIRE MEDICAL CENTER,PITTSFIELD,MA,M-R,233,Y
5727a1e2f4093a7d8e54e6d5,PNP-NoResponse,rsumra,Facility,043358564_WORCESTER_01655,UMASS MEMORIAL MEDICAL CENTER INC,WORCESTER,MA,M-R,513,N
5727a1e2f4093a7d8e54e6d5,PNP-NoResponse,rsumra,Facility,043358564_WORCESTER_01655,UMASS MEMORIAL MEDICAL CENTER INC,WORCESTER,MA,C-S,1,N
5727a1e2f4093a7d8e54e6f6,Completed,rsumra,Facility,272473755_DORCHESTER CENTER_02124,STEWARD CARNEY HOSPITAL INC,DORCHESTER CENTER,MA,M-R,144,Y
5727a1e2f4093a7d8e54e6fe,Completed,dbehring,Facility,621861198_WORCESTER_01608,SAINT VINCENT HOSPITAL,WORCESTER,MA,M-R,357,Y
5727a1e2f4093a7d8e54e6ff,Completed,rsumra,Facility,621861200_FRAMINGHAM_01702,METROWEST MEDICAL CENTER,FRAMINGHAM,MA,M-R,491,Y
5727a1e2f4093a7d8e54e7a5,Completed,dbehring,Facility,381362830_TRAVERS CITY_49685,MUNSON MEDICAL CENTER,TRAVERS CITY,MI,UCR,1,Y
5727a1e2f4093a7d8e54e7b3,PNP-Refused,ahoffma4,System,381405141_DEARBORN_48123,OAKWOOD HOSPITAL,Dearborn,MI,M-R,1,N
5727a1e2f4093a7d8e54e71a,Completed,ahoffma4,Facility,520607921_CRISFIELD_21817,EDWARD MCCREADY MEMORIAL HOSPITA INC,CRISFIELD,MD,HNT,1,Y
5727a1e2f4093a7d8e54e687,Completed,ahoffma4,System,042103584_SPRINGFIELD_01199,BAYSTATE MARY LANE HOSPITAL,SPRINGFIELD,MA,M-R,1,Y
5727a1e2f4093a7d8e54e697,Completed,rsumra,Facility,042103881_BOSTON_02215,BETH ISRAEL HOSPITAL-URBAN MEM,BOSTON,MA,M-R,284,Y
5727a1e2f4093a7d8e54e699,Completed,ahoffma4,Facility,042103881_LEXINGTON_02420,BETH ISRAEL DEACONESS MEDICAL CENTER INC,LEXINGTON,MA,M-R,658,Y
5727a1e2f4093a7d8e54e6d2,Completed,rsumra,Facility,043320571_SOMERVILLE_02143,CAMBRIDGE HOSPITAL,SOMERVILLE,MA,M-R,59,Y
5727a1e2f4093a7d8e54e63a,Completed,nsoun,Facility,720408982_SHREVEPORT_71105,CHRISTUS SCHUMPERT HIGHLAND HOSP,SHREVEPORT,LA,M-R,69,Y
5727a1e2f4093a7d8e54e63a,Completed,nsoun,Facility,720408982_SHREVEPORT_71105,CHRISTUS SCHUMPERT HIGHLAND HOSP,SHREVEPORT,LA,C-S,1,Y
5727a1e2f4093a7d8e54e63d,Completed,rsumra,System,720411322_LAKE CHARLES_70601,CHRISTUS ST PATRICK HOSPITAL,LAKE CHARLES,LA,M-R,5,Y
5727a1e2f4093a7d8e54e739,Completed,dbehring,Facility,521656507_BERLIN_21811,ATLANTIC GENERAL HOSPITAL INC,BERLIN,MD,M-R,98,Y
5727a1e2f4093a7d8e54e781,PNP-NoResponse,rsumra,Facility,380833014_MIDLAND_48670,MIDMICHIGAN MEDICAL CENTER-MIDLAND INC,MIDLAND,MI,M-R,18,N
5727a1e2f4093a7d8e54e7b5,Completed,ahoffma4,System,381405141_TAYLOR_48180,OAKWOOD HERITAGE HOSPITAL,TAYLOR,MI,M-R,6,Y
5727a1e2f4093a7d8e54e7b5,Completed,ahoffma4,System,381405141_TAYLOR_48180,OAKWOOD HERITAGE HOSPITAL,TAYLOR,MI,HNT,1,Y
5727a1e2f4093a7d8e54e7b6,Completed,ahoffma4,System,381405141_TRENTON_48183,OAKWOOD SOUTHSHORE MEDICAL CEN,TRENTON,MI,M-R,16,Y
5727a1e2f4093a7d8e54e7b6,Completed,ahoffma4,System,381405141_TRENTON_48183,OAKWOOD SOUTHSHORE MEDICAL CEN,TRENTON,MI,C-S,2,Y
5727a1e2f4093a7d8e54e639,Completed,rsumra,System,720408982_SHREVEPORT_71101,CHRISTUS SCHUMPERT ST MARY PLACE MED CTR,SHREVEPORT,LA,M-R,14,Y
5727a1e2f4093a7d8e54e63f,PNP-NoResponse,rsumra,Facility,720423651_BATON ROUGE_70806,OUR LADY OF THE LAKE REGIONAL,BATON ROUGE,LA,HND,1,N
5727a1e2f4093a7d8e54e641,PNP-CopyService,rsumra,Facility,720423651_BATON ROUGE_70809,OUR LADY OF THE LAKE REGIONAL MED CNTR,BATON ROUGE,LA,M-R,1,N
5727a1e2f4093a7d8e54e682,Completed,rsumra,Facility,042103555_LEOMINSTER_01453,HEALTHALLIANCE HOSPITALS INC,LEOMINSTER,MA,M-R,48,Y
